C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_083.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_083.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_083.jpg,0,1,0,12.07518
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_151.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_151.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_151.jpg,0,1,0,12.83518
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_221.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_221.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_221.jpg,0,1,0,13.43603
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_289.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_289.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_289.jpg,-0.15,1,0,14.27731
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_356.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_356.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_356.jpg,-0.3,1,0,14.94426
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_426.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_426.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_426.jpg,-0.5000001,1,0,15.7354
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_496.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_496.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_496.jpg,-0.6500001,1,0,16.23791
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_567.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_567.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_567.jpg,-0.8500001,1,0,16.90059
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_637.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_637.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_637.jpg,0,1,0,17.4951
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_706.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_706.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_706.jpg,0,1,0,18.27061
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_774.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_774.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_774.jpg,0,1,0,18.84991
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_843.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_843.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_843.jpg,0,1,0,19.65914
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_911.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_911.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_911.jpg,0,1,0,20.30769
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_09_979.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_09_979.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_09_979.jpg,-0.1,1,0,20.87217
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_048.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_048.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_048.jpg,-0.3,1,0,21.6394
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_116.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_116.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_116.jpg,-0.45,1,0,22.18487
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_185.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_185.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_185.jpg,0,1,0,22.87345
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_256.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_256.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_256.jpg,0,1,0,23.43928
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_327.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_327.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_327.jpg,0,1,0,24.21446
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_396.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_396.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_396.jpg,0,1,0,24.79546
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_463.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_463.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_463.jpg,0,1,0,25.56283
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_530.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_530.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_530.jpg,0,1,0,26.134
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_601.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_601.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_601.jpg,-0.15,1,0,26.69483
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_669.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_669.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_669.jpg,-0.35,1,0,27.38246
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_736.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_736.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_736.jpg,-0.5000001,1,0,27.83951
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_805.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_805.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_805.jpg,0,1,0,28.5101
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_874.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_874.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_874.jpg,0,1,0,29.05539
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_10_946.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_10_946.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_10_946.jpg,0,1,0,29.78608
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_038.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_038.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_038.jpg,0,1,0,30.19016
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_105.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_105.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_105.jpg,0,1,0,30.19034
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_173.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_173.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_173.jpg,0,1,0,30.19027
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_243.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_243.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_243.jpg,-0.2,1,0,30.17983
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_312.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_312.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_312.jpg,-0.35,1,0,30.16391
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_382.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_382.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_382.jpg,0,1,0,30.17958
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_452.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_452.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_452.jpg,0,1,0,30.18881
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_521.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_521.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_521.jpg,0,1,0,30.18991
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_593.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_593.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_593.jpg,0,1,0,30.19024
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_664.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_664.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_664.jpg,0,1,0,30.1903
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_737.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_737.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_737.jpg,0,1,0,30.19032
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_804.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_804.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_804.jpg,0,1,0,30.18942
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_876.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_876.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_876.jpg,0,1,0,30.19034
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_11_943.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_11_943.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_11_943.jpg,0,1,0,30.19031
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_011.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_011.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_011.jpg,0,1,0,30.19045
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_079.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_079.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_079.jpg,0,1,0,30.19033
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_149.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_149.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_149.jpg,0,1,0,30.1903
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_220.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_220.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_220.jpg,0,1,0,30.19028
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_290.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_290.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_290.jpg,0,1,0,30.19028
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_358.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_358.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_358.jpg,0,1,0,30.19031
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_426.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_426.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_426.jpg,0,1,0,30.19029
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_493.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_493.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_493.jpg,0,1,0,30.1903
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_564.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_564.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_564.jpg,0,1,0,30.19027
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_631.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_631.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_631.jpg,0,1,0,30.19034
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_698.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_698.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_698.jpg,0,1,0,30.1903
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_771.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_771.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_771.jpg,0,1,0,30.1903
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_838.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_838.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_838.jpg,-0.05,1,0,30.18973
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_907.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_907.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_907.jpg,-0.25,1,0,30.17477
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_12_975.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_12_975.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_12_975.jpg,-0.4,1,0,30.15752
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_043.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_043.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_043.jpg,0,1,0,30.17476
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_111.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_111.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_111.jpg,0,1,0,30.18641
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_182.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_182.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_182.jpg,0,1,0,30.18953
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_255.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_255.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_255.jpg,0,1,0,30.1901
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_328.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_328.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_328.jpg,0,1,0,30.19027
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_397.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_397.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_397.jpg,0,1,0,30.19028
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_465.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_465.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_465.jpg,-0.1,1,0,30.18803
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_535.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_535.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_535.jpg,-0.25,1,0,30.17586
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_606.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_606.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_606.jpg,-0.45,1,0,30.15129
C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\center_2020_07_19_21_46_13_674.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\left_2020_07_19_21_46_13_674.jpg,C:\Users\Joon\Projects\opencv\term1-simulator-windows\IMG\right_2020_07_19_21_46_13_674.jpg,-0.6000001,1,0,30.13363
